center,left,right,steering,throttle,brake,speed
IMG/center_2016_12_01_13_39_23_477.jpg, IMG/left_2016_12_01_13_39_23_477.jpg, IMG/right_2016_12_01_13_39_23_477.jpg, 0, 0.9183184, 0, 28.20591
IMG/center_2016_12_01_13_39_23_578.jpg, IMG/left_2016_12_01_13_39_23_578.jpg, IMG/right_2016_12_01_13_39_23_578.jpg, 0, 0.9183184, 0, 29.03229
IMG/center_2016_12_01_13_39_23_680.jpg, IMG/left_2016_12_01_13_39_23_680.jpg, IMG/right_2016_12_01_13_39_23_680.jpg, 0, 0.9279258, 0, 29.85554
IMG/center_2016_12_01_13_39_23_782.jpg, IMG/left_2016_12_01_13_39_23_782.jpg, IMG/right_2016_12_01_13_39_23_782.jpg, 0, 0.9279258, 0, 30.17229
IMG/center_2016_12_01_13_39_23_882.jpg, IMG/left_2016_12_01_13_39_23_882.jpg, IMG/right_2016_12_01_13_39_23_882.jpg, 0, 0.9279258, 0, 30.17203
IMG/center_2016_12_01_13_39_23_982.jpg, IMG/left_2016_12_01_13_39_23_982.jpg, IMG/right_2016_12_01_13_39_23_982.jpg, 0, 0.9279258, 0, 30.17202
IMG/center_2016_12_01_13_39_24_083.jpg, IMG/left_2016_12_01_13_39_24_083.jpg, IMG/right_2016_12_01_13_39_24_083.jpg, 0, 0.9279258, 0, 30.17208
IMG/center_2016_12_01_13_39_24_184.jpg, IMG/left_2016_12_01_13_39_24_184.jpg, IMG/right_2016_12_01_13_39_24_184.jpg, 0, 0.9279258, 0, 30.17205
IMG/center_2016_12_01_13_39_24_285.jpg, IMG/left_2016_12_01_13_39_24_285.jpg, IMG/right_2016_12_01_13_39_24_285.jpg, 0, 0.9375331, 0, 30.17456
IMG/center_2016_12_01_13_39_24_386.jpg, IMG/left_2016_12_01_13_39_24_386.jpg, IMG/right_2016_12_01_13_39_24_386.jpg, 0, 0.9375331, 0, 30.17447
IMG/center_2016_12_01_13_39_24_488.jpg, IMG/left_2016_12_01_13_39_24_488.jpg, IMG/right_2016_12_01_13_39_24_488.jpg, 0, 0.9375331, 0, 30.17449
IMG/center_2016_12_01_13_39_24_588.jpg, IMG/left_2016_12_01_13_39_24_588.jpg, IMG/right_2016_12_01_13_39_24_588.jpg, 0, 0.9375331, 0, 30.17446
IMG/center_2016_12_01_13_39_24_689.jpg, IMG/left_2016_12_01_13_39_24_689.jpg, IMG/right_2016_12_01_13_39_24_689.jpg, 0, 0.9375331, 0, 30.17448
IMG/center_2016_12_01_13_39_24_791.jpg, IMG/left_2016_12_01_13_39_24_791.jpg, IMG/right_2016_12_01_13_39_24_791.jpg, 0, 0.9375331, 0, 30.1745
IMG/center_2016_12_01_13_39_24_891.jpg, IMG/left_2016_12_01_13_39_24_891.jpg, IMG/right_2016_12_01_13_39_24_891.jpg, 0, 0.9471405, 0, 30.17707
IMG/center_2016_12_01_13_39_24_991.jpg, IMG/left_2016_12_01_13_39_24_991.jpg, IMG/right_2016_12_01_13_39_24_991.jpg, 0, 0.9663553, 0, 30.18153
IMG/center_2016_12_01_13_39_25_093.jpg, IMG/left_2016_12_01_13_39_25_093.jpg, IMG/right_2016_12_01_13_39_25_093.jpg, 0, 0.9759627, 0, 30.18429
IMG/center_2016_12_01_13_39_25_194.jpg, IMG/left_2016_12_01_13_39_25_194.jpg, IMG/right_2016_12_01_13_39_25_194.jpg, 0, 0.9759627, 0, 30.18422
IMG/center_2016_12_01_13_39_25_296.jpg, IMG/left_2016_12_01_13_39_25_296.jpg, IMG/right_2016_12_01_13_39_25_296.jpg, 0, 0.9855326, 0, 30.18671
IMG/center_2016_12_01_13_39_25_398.jpg, IMG/left_2016_12_01_13_39_25_398.jpg, IMG/right_2016_12_01_13_39_25_398.jpg, 0, 0.9855326, 0, 30.18665
IMG/center_2016_12_01_13_39_25_499.jpg, IMG/left_2016_12_01_13_39_25_499.jpg, IMG/right_2016_12_01_13_39_25_499.jpg, 0, 0.9855326, 0, 30.18662
IMG/center_2016_12_01_13_39_25_599.jpg, IMG/left_2016_12_01_13_39_25_599.jpg, IMG/right_2016_12_01_13_39_25_599.jpg, 0, 0.9855326, 0, 30.18662
IMG/center_2016_12_01_13_39_25_701.jpg, IMG/left_2016_12_01_13_39_25_701.jpg, IMG/right_2016_12_01_13_39_25_701.jpg, 0, 0.9855326, 0, 30.18662
IMG/center_2016_12_01_13_39_25_801.jpg, IMG/left_2016_12_01_13_39_25_801.jpg, IMG/right_2016_12_01_13_39_25_801.jpg, 0, 0.9855326, 0, 30.18666
IMG/center_2016_12_01_13_39_25_902.jpg, IMG/left_2016_12_01_13_39_25_902.jpg, IMG/right_2016_12_01_13_39_25_902.jpg, 0, 0.9855326, 0, 30.18662
IMG/center_2016_12_01_13_39_26_005.jpg, IMG/left_2016_12_01_13_39_26_005.jpg, IMG/right_2016_12_01_13_39_26_005.jpg, 0, 0.9855326, 0, 30.18665
IMG/center_2016_12_01_13_39_26_105.jpg, IMG/left_2016_12_01_13_39_26_105.jpg, IMG/right_2016_12_01_13_39_26_105.jpg, 0, 0.9855326, 0, 30.18664
IMG/center_2016_12_01_13_39_26_206.jpg, IMG/left_2016_12_01_13_39_26_206.jpg, IMG/right_2016_12_01_13_39_26_206.jpg, 0, 0.9855326, 0, 30.18663
IMG/center_2016_12_01_13_39_26_307.jpg, IMG/left_2016_12_01_13_39_26_307.jpg, IMG/right_2016_12_01_13_39_26_307.jpg, 0, 0.9855326, 0, 30.18665
IMG/center_2016_12_01_13_39_26_407.jpg, IMG/left_2016_12_01_13_39_26_407.jpg, IMG/right_2016_12_01_13_39_26_407.jpg, 0, 0.9855326, 0, 30.18664
IMG/center_2016_12_01_13_39_26_509.jpg, IMG/left_2016_12_01_13_39_26_509.jpg, IMG/right_2016_12_01_13_39_26_509.jpg, 0, 0.9855326, 0, 30.18666
IMG/center_2016_12_01_13_39_26_609.jpg, IMG/left_2016_12_01_13_39_26_609.jpg, IMG/right_2016_12_01_13_39_26_609.jpg, 0, 0.9855326, 0, 30.18664
IMG/center_2016_12_01_13_39_26_710.jpg, IMG/left_2016_12_01_13_39_26_710.jpg, IMG/right_2016_12_01_13_39_26_710.jpg, 0, 0.9855326, 0, 30.18661
IMG/center_2016_12_01_13_39_26_812.jpg, IMG/left_2016_12_01_13_39_26_812.jpg, IMG/right_2016_12_01_13_39_26_812.jpg, 0, 0.9855326, 0, 30.18664
IMG/center_2016_12_01_13_39_26_914.jpg, IMG/left_2016_12_01_13_39_26_914.jpg, IMG/right_2016_12_01_13_39_26_914.jpg, 0, 0.9855326, 0, 30.18663
IMG/center_2016_12_01_13_39_27_017.jpg, IMG/left_2016_12_01_13_39_27_017.jpg, IMG/right_2016_12_01_13_39_27_017.jpg, 0, 0.9855326, 0, 30.18663
IMG/center_2016_12_01_13_39_27_118.jpg, IMG/left_2016_12_01_13_39_27_118.jpg, IMG/right_2016_12_01_13_39_27_118.jpg, 0, 0.9855326, 0, 30.18662
IMG/center_2016_12_01_13_39_27_218.jpg, IMG/left_2016_12_01_13_39_27_218.jpg, IMG/right_2016_12_01_13_39_27_218.jpg, 0, 0.9855326, 0, 30.18664
IMG/center_2016_12_01_13_39_27_318.jpg, IMG/left_2016_12_01_13_39_27_318.jpg, IMG/right_2016_12_01_13_39_27_318.jpg, 0.6454403, 0.9855326, 0, 30.10808
IMG/center_2016_12_01_13_39_27_420.jpg, IMG/left_2016_12_01_13_39_27_420.jpg, IMG/right_2016_12_01_13_39_27_420.jpg, 0.6550089, 0.9855326, 0, 30.12057
IMG/center_2016_12_01_13_39_27_520.jpg, IMG/left_2016_12_01_13_39_27_520.jpg, IMG/right_2016_12_01_13_39_27_520.jpg, 0.6263033, 0.9855326, 0, 30.15716
IMG/center_2016_12_01_13_39_27_621.jpg, IMG/left_2016_12_01_13_39_27_621.jpg, IMG/right_2016_12_01_13_39_27_621.jpg, 0, 0.8126372, 0, 30.15496
IMG/center_2016_12_01_13_39_27_722.jpg, IMG/left_2016_12_01_13_39_27_722.jpg, IMG/right_2016_12_01_13_39_27_722.jpg, 0, 0, 0, 29.68943
IMG/center_2016_12_01_13_39_27_823.jpg, IMG/left_2016_12_01_13_39_27_823.jpg, IMG/right_2016_12_01_13_39_27_823.jpg, 0, 0, 0, 29.38127
IMG/center_2016_12_01_13_39_27_924.jpg, IMG/left_2016_12_01_13_39_27_924.jpg, IMG/right_2016_12_01_13_39_27_924.jpg, -0.9332381, 0, 0, 28.96839
IMG/center_2016_12_01_13_39_28_024.jpg, IMG/left_2016_12_01_13_39_28_024.jpg, IMG/right_2016_12_01_13_39_28_024.jpg, -0.9426954, 0, 0, 28.11522
IMG/center_2016_12_01_13_39_28_126.jpg, IMG/left_2016_12_01_13_39_28_126.jpg, IMG/right_2016_12_01_13_39_28_126.jpg, -0.9426954, 0, 0, 27.32152
IMG/center_2016_12_01_13_39_28_227.jpg, IMG/left_2016_12_01_13_39_28_227.jpg, IMG/right_2016_12_01_13_39_28_227.jpg, 0, 0, 0, 26.78555
IMG/center_2016_12_01_13_39_28_327.jpg, IMG/left_2016_12_01_13_39_28_327.jpg, IMG/right_2016_12_01_13_39_28_327.jpg, 0, 0, 0, 26.39729
IMG/center_2016_12_01_13_39_28_428.jpg, IMG/left_2016_12_01_13_39_28_428.jpg, IMG/right_2016_12_01_13_39_28_428.jpg, 0, 0, 0, 26.06816
IMG/center_2016_12_01_13_39_28_528.jpg, IMG/left_2016_12_01_13_39_28_528.jpg, IMG/right_2016_12_01_13_39_28_528.jpg, 0, 0, 0, 25.80699
IMG/center_2016_12_01_13_39_28_629.jpg, IMG/left_2016_12_01_13_39_28_629.jpg, IMG/right_2016_12_01_13_39_28_629.jpg, 0, 0, 0, 25.54872
IMG/center_2016_12_01_13_39_28_731.jpg, IMG/left_2016_12_01_13_39_28_731.jpg, IMG/right_2016_12_01_13_39_28_731.jpg, 0, 0, 0, 25.29279
IMG/center_2016_12_01_13_39_28_834.jpg, IMG/left_2016_12_01_13_39_28_834.jpg, IMG/right_2016_12_01_13_39_28_834.jpg, 0, 0, 0, 25.03944
IMG/center_2016_12_01_13_39_28_935.jpg, IMG/left_2016_12_01_13_39_28_935.jpg, IMG/right_2016_12_01_13_39_28_935.jpg, 0.004348711, 0, 0, 24.78838
IMG/center_2016_12_01_13_39_29_037.jpg, IMG/left_2016_12_01_13_39_29_037.jpg, IMG/right_2016_12_01_13_39_29_037.jpg, 0.04262284, 0, 0, 24.53765
IMG/center_2016_12_01_13_39_29_138.jpg, IMG/left_2016_12_01_13_39_29_138.jpg, IMG/right_2016_12_01_13_39_29_138.jpg, 0.04262284, 0, 0, 24.29002
IMG/center_2016_12_01_13_39_29_239.jpg, IMG/left_2016_12_01_13_39_29_239.jpg, IMG/right_2016_12_01_13_39_29_239.jpg, 0.2052879, 0.09208322, 0, 24.07798
IMG/center_2016_12_01_13_39_29_341.jpg, IMG/left_2016_12_01_13_39_29_341.jpg, IMG/right_2016_12_01_13_39_29_341.jpg, 0.2052879, 0.111298, 0, 23.9336
IMG/center_2016_12_01_13_39_29_443.jpg, IMG/left_2016_12_01_13_39_29_443.jpg, IMG/right_2016_12_01_13_39_29_443.jpg, 0.04262284, 0.1401201, 0, 23.84999
IMG/center_2016_12_01_13_39_29_544.jpg, IMG/left_2016_12_01_13_39_29_544.jpg, IMG/right_2016_12_01_13_39_29_544.jpg, 0, 0.1497275, 0, 23.77368
IMG/center_2016_12_01_13_39_29_645.jpg, IMG/left_2016_12_01_13_39_29_645.jpg, IMG/right_2016_12_01_13_39_29_645.jpg, 0, 0.1785497, 0, 23.73103
IMG/center_2016_12_01_13_39_29_747.jpg, IMG/left_2016_12_01_13_39_29_747.jpg, IMG/right_2016_12_01_13_39_29_747.jpg, 0, 0.4763786, 0, 23.85393
IMG/center_2016_12_01_13_39_29_849.jpg, IMG/left_2016_12_01_13_39_29_849.jpg, IMG/right_2016_12_01_13_39_29_849.jpg, 0, 0.5244156, 0, 24.31309
IMG/center_2016_12_01_13_39_29_951.jpg, IMG/left_2016_12_01_13_39_29_951.jpg, IMG/right_2016_12_01_13_39_29_951.jpg, 0, 0.5436304, 0, 24.71693
IMG/center_2016_12_01_13_39_30_051.jpg, IMG/left_2016_12_01_13_39_30_051.jpg, IMG/right_2016_12_01_13_39_30_051.jpg, 0, 0.5532377, 0, 25.12696
IMG/center_2016_12_01_13_39_30_153.jpg, IMG/left_2016_12_01_13_39_30_153.jpg, IMG/right_2016_12_01_13_39_30_153.jpg, 0, 0.6204894, 0, 25.58647
IMG/center_2016_12_01_13_39_30_255.jpg, IMG/left_2016_12_01_13_39_30_255.jpg, IMG/right_2016_12_01_13_39_30_255.jpg, 0, 0.6397042, 0, 26.08881
IMG/center_2016_12_01_13_39_30_356.jpg, IMG/left_2016_12_01_13_39_30_356.jpg, IMG/right_2016_12_01_13_39_30_356.jpg, 0, 0.6493116, 0, 26.60537
IMG/center_2016_12_01_13_39_30_457.jpg, IMG/left_2016_12_01_13_39_30_457.jpg, IMG/right_2016_12_01_13_39_30_457.jpg, 0, 0.658919, 0, 27.13334
IMG/center_2016_12_01_13_39_30_559.jpg, IMG/left_2016_12_01_13_39_30_559.jpg, IMG/right_2016_12_01_13_39_30_559.jpg, 0, 0.6685264, 0, 27.66363
IMG/center_2016_12_01_13_39_30_661.jpg, IMG/left_2016_12_01_13_39_30_661.jpg, IMG/right_2016_12_01_13_39_30_661.jpg, 0, 0.6781337, 0, 28.19504
IMG/center_2016_12_01_13_39_30_763.jpg, IMG/left_2016_12_01_13_39_30_763.jpg, IMG/right_2016_12_01_13_39_30_763.jpg, 0, 0.7069559, 0, 28.73659
IMG/center_2016_12_01_13_39_30_863.jpg, IMG/left_2016_12_01_13_39_30_863.jpg, IMG/right_2016_12_01_13_39_30_863.jpg, 0.1765823, 0.7934223, 0, 29.36285
IMG/center_2016_12_01_13_39_30_965.jpg, IMG/left_2016_12_01_13_39_30_965.jpg, IMG/right_2016_12_01_13_39_30_965.jpg, 0.3201102, 0.7934223, 0, 29.92628
IMG/center_2016_12_01_13_39_31_067.jpg, IMG/left_2016_12_01_13_39_31_067.jpg, IMG/right_2016_12_01_13_39_31_067.jpg, 0.2339935, 0.8030298, 0, 30.13651
IMG/center_2016_12_01_13_39_31_169.jpg, IMG/left_2016_12_01_13_39_31_169.jpg, IMG/right_2016_12_01_13_39_31_169.jpg, 0.01391724, 0.8126372, 0, 30.14131
IMG/center_2016_12_01_13_39_31_270.jpg, IMG/left_2016_12_01_13_39_31_270.jpg, IMG/right_2016_12_01_13_39_31_270.jpg, 0, 0.8126372, 0, 30.14248
IMG/center_2016_12_01_13_39_31_371.jpg, IMG/left_2016_12_01_13_39_31_371.jpg, IMG/right_2016_12_01_13_39_31_371.jpg, -0.1547008, 0.8126372, 0, 30.13452
IMG/center_2016_12_01_13_39_31_473.jpg, IMG/left_2016_12_01_13_39_31_473.jpg, IMG/right_2016_12_01_13_39_31_473.jpg, -0.2971161, 0.8126372, 0, 30.12532
IMG/center_2016_12_01_13_39_31_575.jpg, IMG/left_2016_12_01_13_39_31_575.jpg, IMG/right_2016_12_01_13_39_31_575.jpg, -0.4395315, 0.8126372, 0, 30.11822
IMG/center_2016_12_01_13_39_31_677.jpg, IMG/left_2016_12_01_13_39_31_677.jpg, IMG/right_2016_12_01_13_39_31_677.jpg, -0.4490258, 0.8126372, 0, 30.12875
IMG/center_2016_12_01_13_39_31_778.jpg, IMG/left_2016_12_01_13_39_31_778.jpg, IMG/right_2016_12_01_13_39_31_778.jpg, -0.002791043, 0.8702815, 0, 30.15154
IMG/center_2016_12_01_13_39_31_879.jpg, IMG/left_2016_12_01_13_39_31_879.jpg, IMG/right_2016_12_01_13_39_31_879.jpg, 0.2914047, 0.6877411, 0, 30.08144
IMG/center_2016_12_01_13_39_31_979.jpg, IMG/left_2016_12_01_13_39_31_979.jpg, IMG/right_2016_12_01_13_39_31_979.jpg, 0.3583844, 0.5916673, 0, 30.06068
IMG/center_2016_12_01_13_39_32_080.jpg, IMG/left_2016_12_01_13_39_32_080.jpg, IMG/right_2016_12_01_13_39_32_080.jpg, 0.3679529, 0.5820599, 0, 30.07054
IMG/center_2016_12_01_13_39_32_182.jpg, IMG/left_2016_12_01_13_39_32_182.jpg, IMG/right_2016_12_01_13_39_32_182.jpg, 0.3679529, 0.5820599, 0, 30.07658
IMG/center_2016_12_01_13_39_32_284.jpg, IMG/left_2016_12_01_13_39_32_284.jpg, IMG/right_2016_12_01_13_39_32_284.jpg, 0.07132844, 0.5628451, 0, 30.08487
IMG/center_2016_12_01_13_39_32_387.jpg, IMG/left_2016_12_01_13_39_32_387.jpg, IMG/right_2016_12_01_13_39_32_387.jpg, -0.05026283, 0.5436304, 0, 30.07062
IMG/center_2016_12_01_13_39_32_488.jpg, IMG/left_2016_12_01_13_39_32_488.jpg, IMG/right_2016_12_01_13_39_32_488.jpg, -0.2686331, 0.5340229, 0, 30.05395
IMG/center_2016_12_01_13_39_32_588.jpg, IMG/left_2016_12_01_13_39_32_588.jpg, IMG/right_2016_12_01_13_39_32_588.jpg, 0, 0.5340229, 0, 30.06968
IMG/center_2016_12_01_13_39_32_689.jpg, IMG/left_2016_12_01_13_39_32_689.jpg, IMG/right_2016_12_01_13_39_32_689.jpg, 0.004348711, 0.4955934, 0, 30.06555
IMG/center_2016_12_01_13_39_32_789.jpg, IMG/left_2016_12_01_13_39_32_789.jpg, IMG/right_2016_12_01_13_39_32_789.jpg, 0, 0.4955934, 0, 30.0625
IMG/center_2016_12_01_13_39_32_892.jpg, IMG/left_2016_12_01_13_39_32_892.jpg, IMG/right_2016_12_01_13_39_32_892.jpg, 0.1191711, 0.4091269, 0, 30.03957
IMG/center_2016_12_01_13_39_32_992.jpg, IMG/left_2016_12_01_13_39_32_992.jpg, IMG/right_2016_12_01_13_39_32_992.jpg, 0.1478767, 0.3995196, 0, 30.03447
IMG/center_2016_12_01_13_39_33_094.jpg, IMG/left_2016_12_01_13_39_33_094.jpg, IMG/right_2016_12_01_13_39_33_094.jpg, 0.1478767, 0.3995196, 0, 30.03638
IMG/center_2016_12_01_13_39_33_194.jpg, IMG/left_2016_12_01_13_39_33_194.jpg, IMG/right_2016_12_01_13_39_33_194.jpg, 0.3201102, 0.3322679, 0, 30.00118
IMG/center_2016_12_01_13_39_33_296.jpg, IMG/left_2016_12_01_13_39_33_296.jpg, IMG/right_2016_12_01_13_39_33_296.jpg, 0, 0.3226605, 0, 30.0166
IMG/center_2016_12_01_13_39_33_398.jpg, IMG/left_2016_12_01_13_39_33_398.jpg, IMG/right_2016_12_01_13_39_33_398.jpg, -0.002791043, 0.3226605, 0, 30.01801
IMG/center_2016_12_01_13_39_33_499.jpg, IMG/left_2016_12_01_13_39_33_499.jpg, IMG/right_2016_12_01_13_39_33_499.jpg, -0.1167233, 0.3418753, 0, 30.01673
IMG/center_2016_12_01_13_39_33_600.jpg, IMG/left_2016_12_01_13_39_33_600.jpg, IMG/right_2016_12_01_13_39_33_600.jpg, -0.1167233, 0.3514826, 0, 30.02369
IMG/center_2016_12_01_13_39_33_703.jpg, IMG/left_2016_12_01_13_39_33_703.jpg, IMG/right_2016_12_01_13_39_33_703.jpg, 0, 0.36109, 0, 30.02769
IMG/center_2016_12_01_13_39_33_804.jpg, IMG/left_2016_12_01_13_39_33_804.jpg, IMG/right_2016_12_01_13_39_33_804.jpg, 0, 0.36109, 0, 30.02842
IMG/center_2016_12_01_13_39_33_905.jpg, IMG/left_2016_12_01_13_39_33_905.jpg, IMG/right_2016_12_01_13_39_33_905.jpg, 0, 0.3803048, 0, 30.03181
IMG/center_2016_12_01_13_39_34_006.jpg, IMG/left_2016_12_01_13_39_34_006.jpg, IMG/right_2016_12_01_13_39_34_006.jpg, 0, 0.4283417, 0, 30.04638
IMG/center_2016_12_01_13_39_34_107.jpg, IMG/left_2016_12_01_13_39_34_107.jpg, IMG/right_2016_12_01_13_39_34_107.jpg, 0, 0.4379491, 0, 30.04552
IMG/center_2016_12_01_13_39_34_207.jpg, IMG/left_2016_12_01_13_39_34_207.jpg, IMG/right_2016_12_01_13_39_34_207.jpg, 0, 0.4571639, 0, 30.0534
IMG/center_2016_12_01_13_39_34_309.jpg, IMG/left_2016_12_01_13_39_34_309.jpg, IMG/right_2016_12_01_13_39_34_309.jpg, 0, 0.4955934, 0, 30.06124
IMG/center_2016_12_01_13_39_34_412.jpg, IMG/left_2016_12_01_13_39_34_412.jpg, IMG/right_2016_12_01_13_39_34_412.jpg, 0.0617599, 0.5244156, 0, 30.06953
IMG/center_2016_12_01_13_39_34_512.jpg, IMG/left_2016_12_01_13_39_34_512.jpg, IMG/right_2016_12_01_13_39_34_512.jpg, 0.07132844, 0.5244156, 0, 30.06912
IMG/center_2016_12_01_13_39_34_614.jpg, IMG/left_2016_12_01_13_39_34_614.jpg, IMG/right_2016_12_01_13_39_34_614.jpg, 0.07132844, 0.5244156, 0, 30.06944
IMG/center_2016_12_01_13_39_34_715.jpg, IMG/left_2016_12_01_13_39_34_715.jpg, IMG/right_2016_12_01_13_39_34_715.jpg, 0.07132844, 0.5244156, 0, 30.0696
IMG/center_2016_12_01_13_39_34_815.jpg, IMG/left_2016_12_01_13_39_34_815.jpg, IMG/right_2016_12_01_13_39_34_815.jpg, 0.07132844, 0.5244156, 0, 30.06971
IMG/center_2016_12_01_13_39_34_918.jpg, IMG/left_2016_12_01_13_39_34_918.jpg, IMG/right_2016_12_01_13_39_34_918.jpg, 0.07132844, 0.5244156, 0, 30.06971
IMG/center_2016_12_01_13_39_35_021.jpg, IMG/left_2016_12_01_13_39_35_021.jpg, IMG/right_2016_12_01_13_39_35_021.jpg, 0, 0.5244156, 0, 30.06952
IMG/center_2016_12_01_13_39_35_123.jpg, IMG/left_2016_12_01_13_39_35_123.jpg, IMG/right_2016_12_01_13_39_35_123.jpg, 0, 0.5340229, 0, 30.07245
IMG/center_2016_12_01_13_39_35_224.jpg, IMG/left_2016_12_01_13_39_35_224.jpg, IMG/right_2016_12_01_13_39_35_224.jpg, 0, 0.5340229, 0, 30.07231
IMG/center_2016_12_01_13_39_35_324.jpg, IMG/left_2016_12_01_13_39_35_324.jpg, IMG/right_2016_12_01_13_39_35_324.jpg, 0, 0.5436304, 0, 30.07563
IMG/center_2016_12_01_13_39_35_433.jpg, IMG/left_2016_12_01_13_39_35_433.jpg, IMG/right_2016_12_01_13_39_35_433.jpg, 0, 0.5436304, 0, 30.07475
IMG/center_2016_12_01_13_39_35_534.jpg, IMG/left_2016_12_01_13_39_35_534.jpg, IMG/right_2016_12_01_13_39_35_534.jpg, 0, 0.5436304, 0, 30.07475
IMG/center_2016_12_01_13_39_35_635.jpg, IMG/left_2016_12_01_13_39_35_635.jpg, IMG/right_2016_12_01_13_39_35_635.jpg, 0, 0.5436304, 0, 30.07474
IMG/center_2016_12_01_13_39_35_738.jpg, IMG/left_2016_12_01_13_39_35_738.jpg, IMG/right_2016_12_01_13_39_35_738.jpg, 0, 0.5436304, 0, 30.07475
IMG/center_2016_12_01_13_39_35_838.jpg, IMG/left_2016_12_01_13_39_35_838.jpg, IMG/right_2016_12_01_13_39_35_838.jpg, 0, 0.5532377, 0, 30.07734
IMG/center_2016_12_01_13_39_35_939.jpg, IMG/left_2016_12_01_13_39_35_939.jpg, IMG/right_2016_12_01_13_39_35_939.jpg, 0, 0.5820599, 0, 30.08542
IMG/center_2016_12_01_13_39_36_040.jpg, IMG/left_2016_12_01_13_39_36_040.jpg, IMG/right_2016_12_01_13_39_36_040.jpg, 0.07132844, 0.6685264, 0, 30.09566
IMG/center_2016_12_01_13_39_36_140.jpg, IMG/left_2016_12_01_13_39_36_140.jpg, IMG/right_2016_12_01_13_39_36_140.jpg, 0.4732068, 0.8606741, 0, 30.10818
IMG/center_2016_12_01_13_39_36_240.jpg, IMG/left_2016_12_01_13_39_36_240.jpg, IMG/right_2016_12_01_13_39_36_240.jpg, 0.3488158, 0.8606741, 0, 30.14867
IMG/center_2016_12_01_13_39_36_341.jpg, IMG/left_2016_12_01_13_39_36_341.jpg, IMG/right_2016_12_01_13_39_36_341.jpg, 0.05219137, 0.8606741, 0, 30.15436
IMG/center_2016_12_01_13_39_36_442.jpg, IMG/left_2016_12_01_13_39_36_442.jpg, IMG/right_2016_12_01_13_39_36_442.jpg, 0, 0.8606741, 0, 30.15408
IMG/center_2016_12_01_13_39_36_542.jpg, IMG/left_2016_12_01_13_39_36_542.jpg, IMG/right_2016_12_01_13_39_36_542.jpg, 0, 0.8606741, 0, 30.15177
IMG/center_2016_12_01_13_39_36_645.jpg, IMG/left_2016_12_01_13_39_36_645.jpg, IMG/right_2016_12_01_13_39_36_645.jpg, -0.002791043, 0.8510667, 0, 30.15262
IMG/center_2016_12_01_13_39_36_747.jpg, IMG/left_2016_12_01_13_39_36_747.jpg, IMG/right_2016_12_01_13_39_36_747.jpg, -0.04076847, 0.8510667, 0, 30.15215
IMG/center_2016_12_01_13_39_36_853.jpg, IMG/left_2016_12_01_13_39_36_853.jpg, IMG/right_2016_12_01_13_39_36_853.jpg, -0.05026283, 0.8510667, 0, 30.15227
IMG/center_2016_12_01_13_39_36_954.jpg, IMG/left_2016_12_01_13_39_36_954.jpg, IMG/right_2016_12_01_13_39_36_954.jpg, -0.08824026, 0.8510667, 0, 30.1514
IMG/center_2016_12_01_13_39_37_056.jpg, IMG/left_2016_12_01_13_39_37_056.jpg, IMG/right_2016_12_01_13_39_37_056.jpg, -0.1831838, 0.8510667, 0, 30.14683
IMG/center_2016_12_01_13_39_37_157.jpg, IMG/left_2016_12_01_13_39_37_157.jpg, IMG/right_2016_12_01_13_39_37_157.jpg, -0.1831838, 0.8606741, 0, 30.15167
IMG/center_2016_12_01_13_39_37_260.jpg, IMG/left_2016_12_01_13_39_37_260.jpg, IMG/right_2016_12_01_13_39_37_260.jpg, -0.0787459, 0.8606741, 0, 30.15584
IMG/center_2016_12_01_13_39_37_361.jpg, IMG/left_2016_12_01_13_39_37_361.jpg, IMG/right_2016_12_01_13_39_37_361.jpg, 0, 0.8798888, 0, 30.15915
IMG/center_2016_12_01_13_39_37_462.jpg, IMG/left_2016_12_01_13_39_37_462.jpg, IMG/right_2016_12_01_13_39_37_462.jpg, 0.0617599, 0.8798888, 0, 30.15924
IMG/center_2016_12_01_13_39_37_563.jpg, IMG/left_2016_12_01_13_39_37_563.jpg, IMG/right_2016_12_01_13_39_37_563.jpg, 0.0617599, 0.8798888, 0, 30.1592
IMG/center_2016_12_01_13_39_37_664.jpg, IMG/left_2016_12_01_13_39_37_664.jpg, IMG/right_2016_12_01_13_39_37_664.jpg, 0.05219137, 0.8798888, 0, 30.15949
IMG/center_2016_12_01_13_39_37_764.jpg, IMG/left_2016_12_01_13_39_37_764.jpg, IMG/right_2016_12_01_13_39_37_764.jpg, 0.05219137, 0.8798888, 0, 30.1596
IMG/center_2016_12_01_13_39_37_867.jpg, IMG/left_2016_12_01_13_39_37_867.jpg, IMG/right_2016_12_01_13_39_37_867.jpg, 0.1957194, 0.8991036, 0, 30.1551
IMG/center_2016_12_01_13_39_37_967.jpg, IMG/left_2016_12_01_13_39_37_967.jpg, IMG/right_2016_12_01_13_39_37_967.jpg, 0.2818362, 0.9279258, 0, 30.15903
IMG/center_2016_12_01_13_39_38_069.jpg, IMG/left_2016_12_01_13_39_38_069.jpg, IMG/right_2016_12_01_13_39_38_069.jpg, 0.224425, 0.9375331, 0, 30.17088
IMG/center_2016_12_01_13_39_38_169.jpg, IMG/left_2016_12_01_13_39_38_169.jpg, IMG/right_2016_12_01_13_39_38_169.jpg, 0.0617599, 0.9375331, 0, 30.17576
